dissolvedO2,pH,outletN2,outletCO2,outletO2,outletAR,AgitatorSpeed,Temperature
52.4,7.01,66.32643714285715,8.55024476190476,24.32630095238095,0.7970171428571428,200.54,36.98
52.21,7.01,66.26395142857143,8.579787619047618,24.359929523809523,0.7963314285714286,199.81,36.98
51.54,7.01,66.20146571428572,8.609330476190475,24.393558095238095,0.7956457142857143,199.93,37.02
50.87,7.01,66.1973,8.6113,24.3958,0.7956,200.46,36.98
50.27,7.01,66.15074646464646,8.6187101010101,24.435254545454548,0.7952888888888888,199.57,36.98
49.71,7.01,66.10086767676768,8.626649494949495,24.477527272727272,0.7949555555555555,199.85,36.98
48.91,7.01,66.0509888888889,8.634588888888889,24.5198,0.7946222222222222,200.35,37.02
48.38,7.01,66.0327,8.6375,24.5353,0.7945,199.38,36.98
47.68,7.01,66.01156698113208,8.633090566037735,24.561093396226415,0.7942490566037735,200.39,37.02
46.93,7.01,65.97819905660377,8.626128301886792,24.601819811320755,0.7938528301886792,199.55,37.04
46.48,7.01,65.94483113207548,8.619166037735848,24.642546226415096,0.793456603773585,200.65,37.04
46.97,7.01,65.9148,8.6129,24.6792,0.7931,200.07,37.04
48.31,7.01,65.91449090909092,8.610136363636363,24.68227272727273,0.7931,200.09,37.04
50.08,7.01,65.9114,8.5825,24.713,0.7931,200.2,37.04
51.54,7.01,65.90830909090909,8.554863636363637,24.743727272727273,0.7931,199.36,37.0
52.09,7.01,65.90521818181819,8.527227272727272,24.774454545454546,0.7931,200.45,37.04
52.36,7.01,65.9046,8.5217,24.7806,0.7931,199.45,36.98
52.67,7.01,65.9176641509434,8.49113396226415,24.797943396226415,0.7932358490566038,200.23,36.98
52.67,7.01,65.93399433962264,8.452926415094339,24.819622641509433,0.7934056603773585,199.71,36.98
52.6,7.01,65.95032452830189,8.414718867924528,24.84130188679245,0.7935754716981132,200.39,36.98
52.6,7.01,65.9623,8.3867,24.8572,0.7937,199.51,36.98
52.44,7.01,65.97018686868687,8.377431313131313,24.85849292929293,0.7937969696969697,200.29,36.98
52.32,7.01,65.99976262626262,8.342673737373737,24.863341414141413,0.794160606060606,199.5,36.98
52.34,7.01,66.02933838383838,8.307916161616161,24.8681898989899,0.7945242424242425,199.38,36.98
52.08,7.01,66.05891414141414,8.273158585858585,24.873038383838384,0.7948878787878788,199.91,36.98
52.08,7.01,66.0599,8.272,24.8732,0.7949,200.2,36.98
52.03,7.01,66.09746320754716,8.246091509433963,24.861080188679246,0.7953924528301887,200.25,36.98
52.03,7.01,66.1363216981132,8.21928962264151,24.848542452830188,0.7959018867924529,199.6,37.02
51.83,7.01,66.17518018867924,8.192487735849058,24.836004716981133,0.796411320754717,200.19,36.98
51.5,7.01,66.1972,8.1773,24.8289,0.7967,199.21,36.98
51.05,7.01,66.22058686868687,8.166046464646465,24.81650404040404,0.7969626262626263,199.63,36.98
50.6,7.01,66.27455656565657,8.140076767676767,24.78789797979798,0.7975686868686869,199.84,36.98
50.11,7.01,66.32852626262626,8.114107070707071,24.75929191919192,0.7981747474747475,199.76,36.96
49.57,7.01,66.3753,8.0916,24.7345,0.7987,199.14,36.97
49.04,7.01,66.38262121212121,8.092828282828282,24.72588181818182,0.7987646464646464,199.61,36.98
48.46,7.01,66.4375303030303,8.102040404040403,24.661245454545455,0.7992494949494949,201.15,37.0
47.78,7.01,66.49243939393939,8.111252525252524,24.59660909090909,0.7997343434343435,199.98,36.98
47.2,7.01,66.54734848484848,8.120464646464645,24.531972727272727,0.8002191919191919,200.19,36.96
46.75,7.01,66.5565,8.122,24.5212,0.8003,200.21,36.98
47.19,7.01,66.53619339622641,8.165844339622641,24.497968867924527,0.7999933962264151,199.95,36.98
48.62,7.01,66.51182547169812,8.21845754716981,24.470091509433963,0.7996254716981133,200.26,36.98
50.19,7.01,66.48745754716981,8.27107075471698,24.442214150943396,0.7992575471698113,199.7,36.98
51.41,7.01,66.4704,8.3079,24.4227,0.799,198.94,36.98
52.14,7.01,66.44999387755102,8.316486734693878,24.4347306122449,0.7987795918367347,199.81,36.98
52.45,7.01,66.38197346938776,8.34510918367347,24.474832653061224,0.7980448979591837,200.04,37.04
52.78,7.01,66.31395306122448,8.373731632653062,24.51493469387755,0.7973102040816327,200.31,37.02
52.95,7.01,66.2482,8.4014,24.5537,0.7966,200.05,36.98
53.02,7.01,66.24646320754717,8.401733962264151,24.555118867924527,0.7965849056603773,199.4,37.02
52.94,7.01,66.19435943396226,8.41175283018868,24.597684905660376,0.7961320754716981,199.55,37.0
52.91,7.01,66.14225566037736,8.421771698113208,24.640250943396225,0.7956792452830189,199.98,37.04
52.82,7.01,66.09015188679246,8.431790566037735,24.682816981132074,0.7952264150943397,200.36,37.04
52.7,7.01,66.0641,8.4368,24.7041,0.795,200.04,37.06
52.5,7.01,66.05216,8.432495,24.720435000000002,0.794895,199.7,37.04
52.46,7.01,66.02828,8.423885,24.753105,0.794685,200.32,37.04
52.43,7.01,66.0044,8.415275,24.785775,0.794475,200.21,37.0
52.34,7.01,65.9845,8.4081,24.813000000000002,0.7943,198.74,37.02
52.08,7.01,65.98226666666666,8.404990476190475,24.81837142857143,0.7942761904761905,199.89,37.0
52.01,7.01,65.96886666666667,8.386333333333333,24.8506,0.7941333333333334,199.81,36.98
51.55,7.01,65.95546666666667,8.36767619047619,24.882828571428572,0.7939904761904761,199.8,36.98
51.16,7.01,65.94206666666668,8.349019047619048,24.91505714285714,0.793847619047619,199.99,37.02
50.52,7.01,65.9376,8.3428,24.9258,0.7938,199.65,37.04
50.04,7.01,65.93907474747475,8.326355555555557,24.94068888888889,0.7939010101010101,199.55,36.98
49.45,7.01,65.94128686868687,8.30168888888889,24.96302222222222,0.7940525252525252,200.38,36.98
48.7,7.01,65.943498989899,8.277022222222222,24.985355555555557,0.7942040404040404,200.35,36.98
48.05,7.01,65.9449,8.2614,24.9995,0.7943,200.0,37.04
47.41,7.01,65.95319150943396,8.25331603773585,24.999209433962264,0.794372641509434,200.24,37.04
46.8,7.01,65.97580471698113,8.231268867924529,24.998416981132078,0.7945707547169811,201.25,37.04
46.6,7.01,65.9984179245283,8.209221698113208,24.997624528301888,0.7947688679245283,200.26,36.98
47.84,7.01,66.02103113207546,8.187174528301886,24.996832075471698,0.7949669811320755,199.96,36.98
49.34,7.01,66.0248,8.1835,24.9967,0.795,200.81,36.98
50.94,7.01,66.0592696969697,8.166277777777777,24.979149494949496,0.7953030303030303,199.77,37.0
51.94,7.01,66.10063333333333,8.14561111111111,24.958088888888888,0.7956666666666667,199.7,37.04
52.55,7.01,66.14199696969696,8.124944444444445,24.937028282828283,0.7960303030303031,199.45,36.98
52.75,7.01,66.1613,8.1153,24.9272,0.7962,199.65,37.04
53.03,7.01,66.18371509433962,8.109322641509433,24.910505660377357,0.7964716981132075,199.14,37.04
53.01,7.01,66.2257433962264,8.098115094339622,24.879203773584905,0.7969811320754717,199.76,37.0
52.82,7.01,66.26777169811321,8.08690754716981,24.847901886792453,0.7974905660377358,200.1,37.02
52.92,7.01,66.3098,8.0757,24.8166,0.7979999999999999,200.11,37.04
52.9,7.01,66.36098181818181,8.081124242424242,24.75969090909091,0.7982424242424242,200.41,36.98
52.76,7.01,66.41216363636363,8.086548484848485,24.70278181818182,0.7984848484848485,200.25,36.98
52.62,7.01,66.46334545454546,8.091972727272728,24.645872727272724,0.7987272727272727,200.14,36.98
52.65,7.01,66.4787,8.0936,24.6288,0.7988,200.26,36.98
52.54,7.01,66.47142924528302,8.13904716981132,24.590683018867924,0.7987603773584905,200.2,36.98
52.6,7.01,66.46104245283018,8.203971698113207,24.536230188679244,0.7987037735849056,199.4,36.98
52.62,7.01,66.45065566037735,8.268896226415094,24.481777358490564,0.7986471698113208,200.06,36.98
52.6,7.01,66.442,8.323,24.4364,0.7986,200.1,36.98
52.54,7.01,66.43103535353535,8.32990404040404,24.44059696969697,0.7984636363636364,198.85,36.98
52.24,7.01,66.36524747474748,8.371328282828284,24.465778787878786,0.7976454545454545,199.75,36.96
51.5,7.01,66.2994595959596,8.412752525252525,24.490960606060607,0.7968272727272727,200.85,36.97
50.87,7.01,66.23367171717172,8.454176767676767,24.516142424242425,0.796009090909091,200.55,36.98
50.29,7.01,66.2249,8.4597,24.5195,0.7959,200.07,36.98
49.77,7.01,66.18082264150944,8.475398113207547,24.548320754716983,0.795433962264151,199.38,36.98
49.04,7.01,66.1299641509434,8.493511320754717,24.581575471698113,0.7948962264150944,199.66,36.98
48.51,7.01,66.07910566037735,8.511624528301887,24.614830188679242,0.7943584905660378,200.02,36.97
47.75,7.01,66.0452,8.5237,24.636999999999997,0.794,199.64,36.97
47.18,7.01,66.0352404040404,8.522417171717171,24.648292929292925,0.793949494949495,200.71,36.98
46.53,7.01,66.00536161616161,8.518568686868687,24.682171717171716,0.7937979797979798,199.74,36.97
47.09,7.01,65.97548282828284,8.514720202020202,24.716050505050504,0.7936464646464646,200.27,36.98
48.62,7.01,65.9466,8.511000000000001,24.7488,0.7935,200.4,36.98
50.43,7.01,65.94603773584906,8.51051886792453,24.749846226415094,0.7934971698113208,200.46,37.02
51.89,7.01,65.92916981132076,8.496084905660378,24.781233018867923,0.7934122641509433,201.05,36.98
52.39,7.01,65.91230188679245,8.481650943396227,24.812619811320754,0.793327358490566,200.48,37.04
52.52,7.01,65.89543396226415,8.467216981132076,24.844006603773586,0.7932424528301887,199.84,37.04
52.71,7.01,65.887,8.46,24.8597,0.7932,199.8,37.04
52.87,7.01,65.88389393939394,8.45478787878788,24.868033333333333,0.7932,199.26,37.04
52.75,7.01,65.87768181818181,8.444363636363637,24.8847,0.7932,199.89,37.04
52.71,7.01,65.8714696969697,8.433939393939394,24.901366666666668,0.7932,199.8,37.0
52.59,7.01,65.8665,8.4256,24.9147,0.7932,199.51,36.98
52.18,7.01,65.86794905660378,8.424943396226414,24.913884905660378,0.7932169811320755,200.1,37.02
52.03,7.01,65.87519433962264,8.42166037735849,24.909809433962266,0.7933018867924528,200.13,36.98
51.91,7.01,65.88243962264151,8.418377358490565,24.90573396226415,0.7933867924528302,200.34,36.98
51.91,7.01,65.88968490566037,8.415094339622641,24.90165849056604,0.7934716981132075,199.86,36.98
51.89,7.01,65.8921,8.414,24.9003,0.7935,199.24,37.04
51.94,7.01,65.9071707070707,8.413575757575757,24.885532323232326,0.7936414141414141,200.32,37.02
51.94,7.01,65.92977676767677,8.412939393939393,24.86338080808081,0.7938535353535353,200.2,37.04
52.03,7.01,65.95238282828284,8.412303030303029,24.841229292929295,0.7940656565656565,200.19,37.0
52.03,7.01,65.9667,8.4119,24.8272,0.7942,200.77,36.98
51.85,7.01,65.98010754716981,8.411889622641509,24.813719811320755,0.7942933962264151,200.36,36.98
51.73,7.01,66.01667358490566,8.411861320754717,24.776955660377357,0.7945481132075471,199.51,36.98
51.05,7.01,66.05323962264151,8.411833018867924,24.740191509433963,0.7948028301886793,199.8,36.98
50.48,7.01,66.08980566037737,8.411804716981132,24.703427358490565,0.7950575471698114,199.48,37.04
49.74,7.01,66.0959,8.4118,24.6973,0.7951,200.1,37.04
49.1,7.01,66.14438484848485,8.409047474747474,24.650986868686868,0.7956555555555556,199.89,37.0
48.49,7.01,66.20256666666667,8.405744444444444,24.595411111111112,0.7963222222222223,200.0,36.98
47.78,7.01,66.26074848484848,8.402441414141414,24.539835353535352,0.7969888888888889,198.64,37.0
47.12,7.01,66.2879,8.4009,24.5139,0.7973,200.1,37.02
46.52,7.01,66.29541515151514,8.43870202020202,24.468566666666668,0.7973323232323233,199.64,37.0
46.91,7.01,66.30950606060605,8.509580808080809,24.383566666666667,0.7973929292929293,200.69,37.0
48.61,7.01,66.32359696969696,8.580459595959596,24.298566666666666,0.7974535353535354,200.31,37.0
50.44,7.01,66.3344,8.6348,24.2334,0.7975,199.65,36.98
51.76,7.01,66.32034056603774,8.647730188679246,24.23472075471698,0.7972952830188679,199.69,37.04
52.6,7.01,66.26008584905661,8.703145283018868,24.24038113207547,0.7964179245283018,199.51,36.98
53.04,7.01,66.19983113207547,8.75856037735849,24.24604150943396,0.7955405660377358,200.29,37.02
53.21,7.01,66.13957641509434,8.813975471698114,24.251701886792453,0.7946632075471698,200.49,37.04
53.42,7.01,66.1215,8.8306,24.2534,0.7944,199.31,37.04
53.61,7.01,66.06770606060606,8.854103030303031,24.284093939393937,0.7940181818181818,199.68,37.0
53.67,7.01,65.99085757575757,8.887678787878787,24.327942424242423,0.7934727272727272,199.51,36.98
53.8,7.01,65.91400909090909,8.921254545454545,24.371790909090908,0.7929272727272727,199.4,36.98
53.68,7.01,65.8679,8.9414,24.3981,0.7926,199.79,37.0
53.8,7.01,65.84798679245283,8.945249056603773,24.414356603773584,0.7924075471698113,200.32,36.98
53.86,7.01,65.7982037735849,8.954871698113207,24.454998113207548,0.7919264150943396,199.41,36.98
53.86,7.01,65.74842075471697,8.964494339622641,24.49563962264151,0.791445283018868,199.73,36.98
53.84,7.01,65.69863773584905,8.974116981132076,24.53628113207547,0.7909641509433962,200.11,37.02
53.78,7.01,65.692,8.9754,24.5417,0.7909,200.35,37.02
53.86,7.01,65.67928888888889,8.961270707070707,24.568724242424242,0.7907161616161617,200.04,36.98
53.86,7.01,65.66462222222222,8.944967676767677,24.59990606060606,0.7905040404040404,200.11,36.98
53.72,7.01,65.64995555555556,8.928664646464647,24.63108787878788,0.7902919191919192,200.01,37.04
53.54,7.01,65.6436,8.9216,24.6446,0.7902,199.89,37.04
53.12,7.01,65.63963333333334,8.909100952380951,24.661098095238096,0.7901676190476191,200.49,37.02
52.38,7.01,65.63263333333335,8.88704380952381,24.69021238095238,0.7901104761904763,199.13,36.98
51.78,7.01,65.62563333333334,8.864986666666667,24.719326666666667,0.7900533333333334,200.5,37.02
51.25,7.01,65.6191,8.8444,24.7465,0.79,200.16,37.02
50.52,7.01,65.62061313131314,8.841919191919192,24.747455555555558,0.7900141414141415,200.46,36.98
49.97,7.01,65.6433101010101,8.804707070707071,24.76178888888889,0.7902262626262626,200.56,36.98
49.31,7.01,65.66600707070707,8.76749494949495,24.776122222222224,0.7904383838383838,199.4,36.98
48.65,7.01,65.68870404040405,8.730282828282828,24.790455555555557,0.790650505050505,199.95,37.02
47.98,7.01,65.694,8.7216,24.7938,0.7907,200.59,36.98
47.32,7.01,65.71953867924529,8.696256603773586,24.793257547169812,0.7910254716981132,200.44,37.02
46.62,7.01,65.75285,8.6632,24.79255,0.79145,199.21,37.02
46.55,7.01,65.78616132075472,8.630143396226414,24.79184245283019,0.7918745283018868,199.45,36.98
47.9,7.01,65.8117,8.6048,24.7913,0.7922,200.27,36.98
50.05,7.01,65.82575656565656,8.595671717171717,24.7862303030303,0.7923343434343435,199.64,36.98
52.02,7.01,65.885998989899,8.556550505050504,24.76450303030303,0.7929101010101011,199.61,36.98
53.21,7.01,65.94624141414141,8.517429292929293,24.742775757575757,0.7934858585858586,200.14,36.98
53.88,7.01,66.00648383838383,8.47830808080808,24.721048484848485,0.7940616161616162,200.1,36.96
54.18,7.01,66.0105,8.4757,24.7196,0.7941,200.61,36.96
54.18,7.01,66.04042830188679,8.49662075471698,24.66838113207547,0.7944962264150943,199.82,37.02
54.3,7.01,66.07249433962264,8.519035849056603,24.613503773584906,0.7949207547169811,200.39,36.98
54.38,7.01,66.1045603773585,8.541450943396226,24.55862641509434,0.7953452830188679,200.15,36.98
54.37,7.01,66.1238,8.5549,24.5257,0.7956,199.9,36.98
54.35,7.01,66.10824848484849,8.571409090909091,24.52498484848485,0.7953575757575757,200.44,37.04
54.37,7.01,66.0693696969697,8.612681818181818,24.52319696969697,0.7947515151515151,199.77,36.98
54.35,7.01,66.03049090909091,8.653954545454546,24.521409090909092,0.7941454545454545,199.76,37.02
54.01,7.01,65.9955,8.6911,24.5198,0.7936,200.59,37.0
53.82,7.01,65.98896226415096,8.693361320754718,24.52414433962264,0.7935320754716981,199.07,37.04
53.82,7.01,65.92358490566038,8.715974528301887,24.567587735849056,0.7928528301886792,200.52,37.04
53.62,7.01,65.85820754716981,8.738587735849057,24.61103113207547,0.7921735849056604,199.43,36.98
53.4,7.01,65.79283018867925,8.761200943396227,24.654474528301886,0.7914943396226415,201.41,37.04
52.92,7.01,65.7645,8.771,24.6733,0.7912,199.76,37.0
52.15,7.01,65.74025353535353,8.771910101010102,24.696842424242426,0.7910111111111111,199.95,37.02
51.47,7.01,65.69746565656565,8.773516161616163,24.73838787878788,0.7906777777777778,200.39,37.0
50.95,7.01,65.65467777777778,8.775122222222222,24.779933333333336,0.7903444444444445,200.39,36.98
50.29,7.01,65.6233,8.7763,24.8104,0.7901,199.8,36.98
49.58,7.01,65.61634380952381,8.773160952380954,24.820540952380952,0.7900542857142857,199.7,37.02
48.9,7.01,65.5902580952381,8.761389523809525,24.858569523809525,0.7898828571428571,200.34,36.98
48.26,7.01,65.56417238095239,8.749618095238095,24.896598095238097,0.7897114285714286,199.85,36.98
47.53,7.01,65.53808666666666,8.737846666666666,24.934626666666666,0.78954,200.5,36.98
46.74,7.01,65.532,8.7351,24.9435,0.7895,200.01,37.04
46.32,7.01,65.527193,8.720748,24.962659000000002,0.789477,199.32,36.98
47.29,7.01,65.520923,8.702028,24.987649,0.789447,199.89,37.02
49.09,7.01,65.514653,8.683308,25.012639,0.789417,200.25,37.02
50.67,7.01,65.5111,8.6727,25.0268,0.7894,199.94,37.0
51.66,7.01,65.51607714285714,8.666620952380953,25.027877142857143,0.789412380952381,200.55,36.98
52.19,7.01,65.52756285714285,8.652592380952381,25.03036285714286,0.7894409523809524,200.1,36.97
52.44,7.01,65.53904857142857,8.63856380952381,25.03284857142857,0.7894695238095238,199.6,36.98
52.67,7.01,65.55053428571428,8.624535238095238,25.035334285714285,0.7894980952380952,199.66,36.97
52.67,7.01,65.5513,8.6236,25.0355,0.7895,200.19,36.98
52.59,7.01,65.57754646464646,8.611664646464646,25.020962626262627,0.7897545454545455,199.56,36.98
52.49,7.01,65.60566767676767,8.598876767676767,25.00538686868687,0.7900272727272727,200.13,36.98
52.4,7.01,65.63378888888889,8.58608888888889,24.989811111111113,0.7903,200.32,37.0
52.24,7.01,65.6441,8.5814,24.9841,0.7904,200.54,36.98
51.83,7.01,65.6716858490566,8.575054716981132,24.962572641509436,0.7906867924528301,200.01,36.98
51.5,7.01,65.71524245283018,8.565035849056605,24.9285820754717,0.7911396226415095,199.88,36.98
51.51,7.01,65.75879905660378,8.555016981132075,24.894591509433962,0.7915924528301888,200.38,36.98
52.28,7.01,65.798,8.546,24.864,0.792,200.59,37.0
52.04,7.01,65.80240606060606,8.54770303030303,24.857854545454547,0.7920393939393939,200.46,37.04
51.8,7.01,65.84646666666667,8.564733333333333,24.796400000000002,0.7924333333333333,200.13,37.0
51.51,7.01,65.89052727272727,8.581763636363636,24.734945454545457,0.7928272727272727,199.94,37.04
51.4,7.01,65.93458787878788,8.59879393939394,24.67349090909091,0.7932212121212121,199.89,37.04
51.25,7.01,65.9434,8.6022,24.6612,0.7933,200.25,36.98
50.72,7.01,65.9162075471698,8.656290566037736,24.634641509433962,0.7929377358490566,200.63,36.98
50.2,7.01,65.88221698113207,8.723903773584906,24.601443396226415,0.7924849056603773,199.52,37.02
49.61,7.01,65.84822641509435,8.791516981132077,24.568245283018868,0.7920320754716981,199.56,37.04
49.0,7.01,65.8233,8.8411,24.5439,0.7917,199.54,37.02
48.39,7.01,65.8024191919192,8.851669696969697,24.554453535353534,0.7914575757575757,199.31,37.04
47.86,7.01,65.72411616161617,8.89130606060606,24.594029292929292,0.7905484848484848,199.7,37.04
47.14,7.01,65.64581313131313,8.930942424242424,24.63360505050505,0.7896393939393939,199.73,37.04
46.67,7.01,65.5675101010101,8.970578787878788,24.673180808080808,0.788730303030303,200.02,36.98
47.04,7.01,65.5649,8.9719,24.6745,0.7887,200.14,36.98
48.57,7.01,65.50297474747474,8.982914141414142,24.725967676767677,0.7881434343434344,200.24,36.98
50.75,7.01,65.43891414141413,8.99430808080808,24.7792101010101,0.7875676767676768,200.07,36.98
52.36,7.01,65.37485353535354,9.005702020202019,24.832452525252528,0.7869919191919192,199.82,36.98
53.46,7.01,65.3535,9.0095,24.8502,0.7868,200.06,36.98
53.9,7.01,65.32578301886792,9.006141509433961,24.88152075471698,0.7865547169811321,199.16,37.0
54.3,7.01,65.28420754716981,9.001103773584905,24.928501886792453,0.7861867924528302,200.04,36.98
54.53,7.01,65.24263207547169,8.996066037735849,24.975483018867926,0.7858188679245283,199.82,37.04
54.91,7.01,65.2066,8.9917,25.0162,0.7855,199.19,37.04
54.94,7.01,65.20346868686867,8.989324242424242,25.021727272727276,0.785479797979798,200.64,36.98
55.13,7.01,65.17998383838383,8.97150606060606,25.06318181818182,0.7853282828282828,199.4,36.98
55.19,7.01,65.15649898989898,8.953687878787878,25.104636363636367,0.7851767676767677,200.57,36.98
55.47,7.01,65.13301414141414,8.935869696969696,25.146090909090912,0.7850252525252526,199.95,37.0
55.72,7.01,65.1291,8.9329,25.153000000000002,0.785,199.31,36.98
55.95,7.01,65.12202452830188,8.923418867924529,25.16962735849057,0.7849292452830189,199.43,36.98
56.15,7.01,65.11353396226416,8.912041509433962,25.189580188679248,0.7848443396226416,199.11,36.98
56.29,7.01,65.10504339622642,8.900664150943395,25.209533018867926,0.7847594339622641,200.59,37.04
56.64,7.01,65.0991,8.8927,25.2235,0.7847,199.66,36.98
56.64,7.01,65.10359090909091,8.8893,25.222354545454547,0.7847454545454545,199.76,36.98
56.55,7.01,65.11856060606061,8.877966666666666,25.218536363636364,0.7848969696969696,199.35,37.02
56.15,7.01,65.1335303030303,8.866633333333333,25.21471818181818,0.7850484848484849,199.66,37.0
55.64,7.01,65.1485,8.8553,25.2109,0.7852,199.6,37.02
55.11,7.01,65.19185849056603,8.837271698113208,25.185003773584903,0.7857943396226416,199.26,36.98
54.46,7.01,65.23521698113207,8.819243396226415,25.15910754716981,0.786388679245283,200.74,37.04
53.82,7.01,65.2785754716981,8.801215094339623,25.133211320754715,0.7869830188679245,200.54,37.02
53.23,7.01,65.3017,8.7916,25.1194,0.7873,200.55,37.02
52.61,7.01,65.32462323232323,8.78970505050505,25.098230303030302,0.7874414141414141,199.75,36.98
52.04,7.01,65.37374444444444,8.785644444444445,25.052866666666667,0.7877444444444445,198.82,36.98
51.23,7.01,65.42286565656566,8.781583838383838,25.00750303030303,0.7880474747474747,199.85,36.98
50.59,7.01,65.4638,8.7782,24.9697,0.7883,199.48,36.98
49.86,7.01,65.46339047619048,8.788709523809525,24.959609523809522,0.7882857142857143,199.41,36.98
49.12,7.01,65.46093333333334,8.851766666666666,24.899066666666666,0.7882,199.2,36.98
48.52,7.01,65.45847619047619,8.91482380952381,24.83852380952381,0.7881142857142857,199.59,36.98
47.73,7.01,65.45601904761905,8.977880952380954,24.77798095238095,0.7880285714285714,199.26,36.98
46.95,7.01,65.4552,8.9989,24.7578,0.7879999999999999,199.02,36.98
46.43,7.01,65.40950000000001,9.0227,24.78022,0.7875,199.74,36.98
46.49,7.01,65.34094999999999,9.0584,24.81385,0.78675,200.27,36.98
48.05,7.01,65.27239999999999,9.094100000000001,24.84748,0.7859999999999999,199.15,36.98
49.69,7.01,65.2267,9.1179,24.8699,0.7855,199.75,36.98
50.91,7.01,65.19894761904762,9.124814285714287,24.891004761904764,0.7852333333333333,199.49,36.98
51.45,7.01,65.11569047619047,9.145557142857143,24.954319047619048,0.7844333333333333,199.0,36.98
51.59,7.01,65.03243333333333,9.1663,25.017633333333333,0.7836333333333333,200.21,37.02
51.76,7.01,64.9491761904762,9.187042857142858,25.08094761904762,0.7828333333333333,199.98,37.04
51.85,7.01,64.9353,9.1905,25.0915,0.7827,200.21,37.02
51.86,7.01,64.88014848484848,9.195323232323233,25.142459595959597,0.7820686868686868,200.11,36.98
52.19,7.01,64.81396666666666,9.20111111111111,25.203611111111112,0.7813111111111111,200.32,36.98
52.33,7.01,64.74778484848484,9.20689898989899,25.264762626262623,0.7805535353535353,199.81,37.02
52.41,7.01,64.7169,9.2096,25.2933,0.7802,199.81,36.98
52.55,7.01,64.69851509433961,9.212679245283018,25.30877169811321,0.780033962264151,199.76,36.98
52.69,7.01,64.66404339622642,9.21845283018868,25.33778113207547,0.7797226415094339,199.07,36.98
52.85,7.01,64.62957169811321,9.22422641509434,25.366790566037736,0.779411320754717,198.95,36.98
53.04,7.01,64.5951,9.23,25.3958,0.7791,200.61,36.98
53.11,7.01,64.58134242424242,9.239545454545455,25.399981818181818,0.7791303030303031,201.23,36.98
53.17,7.01,64.56758484848486,9.24909090909091,25.404163636363638,0.7791606060606061,200.77,37.02
53.27,7.01,64.55382727272728,9.258636363636363,25.408345454545454,0.779190909090909,200.75,36.98
53.2,7.01,64.5497,9.2615,25.4096,0.7792,199.54,37.04
53.05,7.01,64.55685188679246,9.264828301886793,25.399080188679246,0.7792396226415095,199.68,37.02
52.78,7.01,64.56706886792453,9.269583018867925,25.384051886792452,0.7792962264150943,198.98,36.98
51.96,7.01,64.57728584905661,9.274337735849056,25.369023584905662,0.7793528301886792,201.05,37.0
51.38,7.01,64.5858,9.2783,25.3565,0.7794,200.51,36.98
50.78,7.01,64.59215353535355,9.278385858585859,25.35000505050505,0.7794606060606061,199.82,36.98
50.23,7.01,64.63027474747476,9.27890101010101,25.311035353535356,0.7798242424242424,200.04,36.98
49.43,7.01,64.66839595959597,9.279416161616162,25.27206565656566,0.7801878787878788,199.64,36.98
48.79,7.01,64.70651717171718,9.279931313131312,25.23309595959596,0.7805515151515151,199.84,36.98
48.15,7.01,64.7116,9.28,25.2279,0.7806,198.64,36.98
47.41,7.01,64.72153396226416,9.32886037735849,25.169154716981133,0.7805509433962263,199.57,37.02
46.62,7.01,64.7329962264151,9.385237735849056,25.10137169811321,0.7804943396226415,199.31,37.02
46.53,7.01,64.74445849056603,9.441615094339623,25.033588679245284,0.7804377358490566,200.64,36.98
47.44,7.01,64.7521,9.4792,24.9884,0.7804,199.63,37.0
49.45,7.01,64.72962525252525,9.496836363636364,24.993480808080808,0.7801575757575757,199.44,36.98
51.52,7.01,64.66220101010101,9.549745454545455,25.00872323232323,0.779430303030303,199.55,36.98
53.1,7.01,64.59477676767676,9.602654545454547,25.023965656565654,0.7787030303030303,199.59,37.0
53.88,7.01,64.5296,9.6538,25.0387,0.778,200.2,37.04
54.37,7.01,64.52767264150944,9.654248113207547,25.040197169811318,0.7779811320754717,200.95,37.04
54.81,7.01,64.46985188679245,9.667691509433963,25.085112264150943,0.7774150943396226,199.49,37.04
55.1,7.01,64.41203113207547,9.681134905660377,25.130027358490565,0.7768490566037736,200.38,37.0
55.36,7.01,64.35421037735848,9.694578301886793,25.174942452830187,0.7762830188679245,200.02,36.98
55.72,7.01,64.3253,9.7013,25.1974,0.7759999999999999,200.75,37.0
55.84,7.01,64.30672424242424,9.698178787878788,25.21929393939394,0.7758030303030302,199.23,37.04
56.04,7.01,64.26957272727272,9.691936363636364,25.263081818181817,0.7754090909090909,199.65,37.04
56.28,7.01,64.23242121212121,9.68569393939394,25.306869696969695,0.7750151515151515,199.98,37.04
56.52,7.01,64.2027,9.6807,25.3419,0.7747,200.31,37.04
56.93,7.01,64.20068490566037,9.675379245283018,25.34924716981132,0.7746886792452831,200.61,36.98
57.33,7.01,64.19060943396227,9.648775471698114,25.385983018867922,0.7746320754716981,199.9,36.98
57.36,7.01,64.18053396226415,9.622171698113208,25.422718867924527,0.7745754716981132,199.93,36.98
57.38,7.01,64.17045849056605,9.595567924528302,25.45945471698113,0.7745188679245283,200.25,36.98
57.18,7.01,64.1671,9.5867,25.4717,0.7745,200.04,36.98
56.67,7.01,64.16843333333334,9.568477777777778,25.488568686868685,0.774520202020202,201.07,36.98
56.1,7.01,64.17043333333334,9.541144444444445,25.513871717171718,0.774550505050505,199.57,36.98
